0.0 -0.177761920641 -0.489942972083 0.50077407242
0.05 -0.177761920641 -0.489942972083 0.50077407242
0.1 -0.177761920641 -0.489942972083 0.50077407242
0.15 -0.177761920641 -0.489942972083 0.50077407242
0.2 -0.177761920641 -0.489942972083 0.50077407242
0.25 -0.177761920641 -0.489942972083 0.50077407242
0.3 -0.177761920641 -0.489942972083 0.50077407242
0.35 -0.177761920641 -0.489942972083 0.50077407242
0.4 -0.177761920641 -0.489942972083 0.50077407242
0.45 -0.177761920641 -0.489942972083 0.50077407242
0.5 -0.177761920641 -0.489942972083 0.50077407242
0.55 -0.177761920641 -0.489942972083 0.50077407242
0.6 -0.177761920641 -0.489942972083 0.50077407242
0.65 -0.177761920641 -0.489942972083 0.50077407242
0.7 -0.177761920641 -0.489942972083 0.50077407242
0.75 -0.177761920641 -0.489942972083 0.50077407242
0.8 -0.177761920641 -0.489942972083 0.50077407242
0.85 -0.177761920641 -0.489942972083 0.50077407242
0.9 -0.177761920641 -0.489942972083 0.50077407242
0.95 -0.177761920641 -0.489942972083 0.50077407242
1.0 -0.177761920641 -0.489942972083 0.50077407242
1.05 -0.177761920641 -0.489942972083 0.50077407242
1.1 -0.177761920641 -0.489942972083 0.50077407242
1.15 -0.177761920641 -0.489942972083 0.50077407242
1.2 -0.177761920641 -0.489942972083 0.50077407242
1.25 -0.177761920641 -0.489942972083 0.50077407242
1.3 -0.177761920641 -0.489942972083 0.50077407242
1.35 -0.177761920641 -0.489942972083 0.50077407242
1.4 -0.177761920641 -0.489942972083 0.50077407242
1.45 -0.177761920641 -0.489942972083 0.50077407242
1.5 -0.177761920641 -0.489942972083 0.50077407242
1.55 -0.177761920641 -0.489942972083 0.50077407242
1.6 -0.177761920641 -0.489942972083 0.50077407242
1.65 -0.177761920641 -0.489942972083 0.50077407242
1.7 -0.177761920641 -0.489942972083 0.50077407242
1.75 -0.177761920641 -0.489942972083 0.50077407242
1.8 -0.177761920641 -0.489942972083 0.50077407242
1.85 -0.177761920641 -0.489942972083 0.50077407242
1.9 -0.177761920641 -0.489942972083 0.50077407242
1.95 -0.177761920641 -0.489942972083 0.50077407242
2.0 -0.177761920641 -0.489942972083 0.50077407242
2.05 -0.177761920641 -0.489942972083 0.50077407242
2.1 -0.177761920641 -0.489942972083 0.50077407242
2.15 -0.177761920641 -0.489942972083 0.50077407242
2.2 -0.177761920641 -0.489942972083 0.50077407242
2.25 -0.177761920641 -0.489942972083 0.50077407242
2.3 -0.177761920641 -0.489942972083 0.50077407242
2.35 -0.177761920641 -0.489942972083 0.50077407242
2.4 -0.177761920641 -0.489942972083 0.50077407242
2.45 -0.177761920641 -0.489942972083 0.50077407242
2.5 -0.177761920641 -0.489942972083 0.50077407242
